5 0.0000 0.0000
15.0 0.6403 0.0049
25.0 0.9775 0.0489
35.0 1.5738 0.1466
45.0 0.3470 0.0049
55.0 0.0000 0.0000
65.0 0.7234 0.0391
75.0 1.0166 0.1515
85.0 1.4125 0.2053
95.0 1.5103 0.3030
100 1.4614 0.2933
