5 0.00 0.00
10.0 0.17 0.00
15.0 0.16 0.01
20.0 0.23 0.01
25.0 0.71 0.26
30.0 0.22 0.02
35.0 0.92 0.32
40.0 0.99 0.40
45.0 0.68 0.24
50.0 0.32 0.03
55.0 0.00 0.00
60.0 0.28 0.05
65.0 0.67 0.07
70.0 1.03 0.14
75.0 1.52 0.31
80.0 1.67 0.46
85.0 1.97 0.51
90.0 2.07 0.56
95.0 1.97 0.61
100.0 1.64 0.63
