5,0,0,1,0,0
15,0.3568,0,0.3568,0,0
25,0.9238,0.0391,0.9238,4.232517861,0.165491448
35,1.2366,0.1222,1.2366,9.881934336,1.207572376
45,0.259,0.0049,0.259,1.891891892,0.00927027
55,0.0098,0,0.0098,0,0
65,0.6891,0.0293,0.6891,4.251922798,0.124581338
75,1.0411,0.1613,1.0411,15.49322832,2.499057727
85,1.3539,0.2004,1.3539,14.80168402,2.966257478
95,1.4663,0.2981,1.4663,20.33008252,6.060397599
100,1.4027,0.2884,1.4027,20.5603479,5.929604334
