5 0.0000 0.0000
20.0 0.4252 0.0000
35.0 1.5200 0.1417
50.0 0.4350 0.0000
65.0 0.7331 0.0244
80.0 1.3392 0.1906
95.0 1.4663 0.2786
100 1.4858 0.2884
